ST_CASE,STATE,PEDS,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,person_count,SPEEDREL,L_STATUS
100055,10,0,1,8,2010,1,17,6,42,0,1,1,1,5.0,,3,1.0,1.0
100056,10,1,5,8,2010,1,21,3,9,0,1,1,0,8.0,32.0,2,,
100057,10,0,5,8,2010,3,12,6,12,0,1,1,0,7.0,,3,,1.0
100058,10,0,3,8,2010,5,6,11,12,0,1,1,0,7.0,20.0,2,,
100059,10,0,1,8,2010,6,20,4,12,0,10,1,2,8.0,34.0,3,,
100060,10,0,1,8,2010,1,1,6,12,0,1,1,1,2.0,36.0,2,1.0,1.0
100061,10,0,5,8,2010,4,15,4,42,0,2,1,1,,,1,,
100062,10,0,3,8,2010,4,23,6,21,0,1,1,0,,,1,,
100063,10,0,1,8,2010,6,16,14,12,0,1,3,0,2.0,30.0,5,,
100064,10,0,5,8,2010,1,16,4,12,0,1,1,0,9.0,8.0,6,,
100065,10,1,3,9,2010,5,5,13,8,0,1,1,0,6.0,17.0,2,,1.0
100066,10,0,3,9,2010,5,20,6,34,0,1,1,0,6.0,48.0,1,1.0,1.0
100067,10,0,3,9,2010,4,22,13,12,0,1,1,0,7.0,15.0,6,,1.0
100068,10,0,5,9,2010,1,12,4,42,0,2,2,0,8.0,53.0,2,1.0,
100069,10,0,1,9,2010,4,19,3,34,0,1,1,1,,,1,1.0,
100070,10,0,3,10,2010,2,9,16,12,0,2,1,0,,,2,1.0,
100071,10,0,3,10,2010,5,1,2,12,0,1,1,1,5.0,23.0,2,1.0,
100072,10,1,1,10,2010,5,22,3,8,0,1,1,0,5.0,,2,,
100073,10,1,5,10,2010,6,21,4,8,0,1,1,0,5.0,16.0,5,,
100074,10,0,3,10,2010,5,15,2,24,0,1,2,0,5.0,,2,1.0,
100075,10,0,1,10,2010,1,20,2,12,0,1,2,0,2.0,,4,2.0,
100076,10,1,1,11,2010,1,9,6,8,0,1,1,0,,,2,,
100077,10,1,5,11,2010,2,17,6,9,0,1,1,0,5.0,23.0,2,,
100078,10,0,5,11,2010,5,8,6,42,0,1,1,0,3.0,,1,1.0,
100079,10,0,5,11,2010,2,0,2,12,0,1,2,1,0.0,,2,,1.0
100080,10,0,1,11,2010,2,15,4,12,0,1,1,0,10.0,29.0,3,,1.0
100081,10,0,5,11,2010,6,18,4,12,0,1,1,1,,49.0,6,,1.0
100082,10,0,5,11,2010,1,9,4,12,0,1,1,0,3.0,36.0,2,,
100083,10,1,3,12,2010,2,7,14,8,0,1,1,0,6.0,,2,,
100084,10,0,3,12,2010,5,19,3,12,0,1,1,0,4.0,,2,,
100085,10,0,1,12,2010,7,1,3,1,0,1,1,1,,19.0,1,1.0,
100086,10,0,3,12,2010,7,5,13,33,0,1,1,1,5.0,29.0,1,,
100087,10,0,5,8,2010,4,5,4,12,0,2,1,1,4.0,29.0,2,2.0,
100088,10,1,1,12,2010,4,20,13,8,0,1,1,1,,,2,,
100089,10,1,3,12,2010,5,2,13,8,0,1,1,0,3.0,,2,,
100090,10,0,1,12,2010,7,7,2,12,0,1,1,1,29.0,,2,,
100091,10,0,1,12,2010,6,18,6,34,0,1,1,1,5.0,,4,,
100092,10,0,3,12,2010,5,1,2,1,0,1,1,1,5.0,,1,1.0,
100093,10,0,3,12,2010,5,11,11,42,0,1,1,0,,32.0,1,,
110001,11,0,1,1,2010,1,0,16,1,0,98,1,1,,,1,1.0,
110002,11,1,1,1,2010,7,2,11,8,0,1,1,1,,,2,,
110003,11,0,1,2,2010,7,2,16,30,0,1,1,1,,,2,1.0,
110004,11,1,1,3,2010,3,4,16,8,4,1,1,0,,,2,,
110005,11,1,1,3,2010,7,6,16,8,0,1,1,0,,,2,,
110006,11,1,1,3,2010,3,21,16,8,0,1,1,0,,,2,,
110007,11,1,1,4,2010,3,10,16,8,0,1,1,0,,,2,,
110008,11,1,1,4,2010,5,21,16,8,0,2,1,0,,,2,,
110009,11,0,1,4,2010,7,6,16,12,0,1,1,0,,,2,,
110010,11,1,1,4,2010,2,18,16,9,0,1,1,0,,,2,,
110011,11,0,1,4,2010,2,18,16,12,0,1,1,0,,,7,2.0,1.0
110012,11,1,1,4,2010,5,10,16,8,0,1,1,0,,,2,,
110013,11,0,1,6,2010,3,18,16,42,0,1,1,0,,,3,,
110014,11,1,1,6,2010,5,18,16,8,0,1,1,0,,,2,,
110015,11,1,1,6,2010,6,22,16,9,0,1,1,1,,,2,1.0,
110016,11,1,1,7,2010,1,18,16,8,0,1,1,0,,,3,,
110017,11,0,1,7,2010,2,4,16,12,0,1,1,0,,,3,1.0,
110018,11,0,1,7,2010,7,2,11,24,0,1,1,1,,,1,1.0,
110019,11,2,1,9,2010,4,20,16,33,0,1,1,1,,,3,,
110020,11,0,1,10,2010,7,1,16,33,0,1,1,0,,,2,1.0,
110021,11,1,1,10,2010,5,1,16,8,0,1,1,1,,,2,,
110022,11,0,1,11,2010,6,17,16,33,0,1,1,1,,,1,1.0,
110023,11,1,1,11,2010,2,0,16,8,0,1,1,0,,,2,,
110024,11,1,1,12,2010,1,2,11,8,0,2,1,1,,,3,,
120001,12,0,11,1,2010,6,12,12,24,0,10,1,0,,,2,,
120002,12,0,9,1,2010,6,99,6,34,0,10,1,1,10.0,,1,,1.0
120003,12,0,11,1,2010,6,16,13,30,0,2,1,0,1.0,,2,,
120004,12,0,86,1,2010,6,6,13,46,0,10,1,1,6.0,,2,,1.0
120005,12,0,95,1,2010,6,0,6,12,0,10,2,2,9.0,,3,,1.0
120006,12,0,95,1,2010,7,19,6,33,0,1,1,0,10.0,,6,,
120007,12,0,33,1,2010,1,17,13,12,0,1,1,0,15.0,,3,,1.0
120009,12,0,86,1,2010,1,0,13,43,0,1,1,1,5.0,,1,1.0,
120010,12,1,95,1,2010,1,3,2,8,0,1,1,0,5.0,,3,,
120011,12,0,65,1,2010,1,0,2,12,0,1,1,2,3.0,,4,,1.0
120012,12,0,29,1,2010,2,7,6,12,0,1,1,0,3.0,,2,,
120013,12,0,95,1,2010,3,20,16,12,0,1,1,0,,,2,,
120014,12,0,1,1,2010,4,8,13,12,0,1,1,0,11.0,,2,,
120015,12,0,85,1,2010,4,12,13,12,0,1,2,0,,,2,1.0,
120016,12,0,113,1,2010,5,14,14,12,1,10,1,0,5.0,,2,,
120017,12,1,51,1,2010,5,5,2,12,0,1,1,0,4.0,,2,,0.0
120018,12,0,101,1,2010,5,19,6,12,0,10,2,1,17.0,,4,,
120019,12,0,131,1,2010,5,17,1,1,0,2,1,0,12.0,,5,,1.0
120020,12,0,31,1,2010,6,2,11,1,0,1,1,1,6.0,,3,,1.0
120021,12,0,123,1,2010,4,7,13,12,0,5,1,0,5.0,,2,,
120022,12,1,103,1,2010,6,18,6,8,0,1,2,0,4.0,,2,1.0,
120023,12,1,71,1,2010,6,21,13,8,0,10,1,0,10.0,,2,,1.0
120024,12,0,57,1,2010,6,6,6,12,0,10,1,1,0.0,,3,,1.0
120025,12,0,101,1,2010,6,8,6,1,0,1,1,0,,,1,,
120026,12,0,86,1,2010,7,0,16,33,0,10,1,1,5.0,,1,1.0,
120027,12,1,86,1,2010,7,18,13,8,0,1,1,0,1.0,,2,,
120028,12,0,133,1,2010,7,11,1,12,0,1,1,0,5.0,,2,1.0,
120029,12,0,101,1,2010,7,9,13,12,0,3,1,0,,,2,,
120030,12,1,101,1,2010,7,2,6,8,0,1,1,0,10.0,,2,,
120031,12,0,117,1,2010,7,0,6,38,0,1,2,1,4.0,,3,,
120032,12,0,83,1,2010,1,20,6,1,0,1,1,1,8.0,,3,,1.0
120033,12,1,86,1,2010,2,18,14,8,0,1,1,0,3.0,,2,,
120034,12,1,115,1,2010,3,6,16,15,0,1,1,0,8.0,,2,,1.0
120035,12,0,71,1,2010,2,16,11,1,0,1,1,0,5.0,,1,,1.0
120036,12,0,83,1,2010,3,10,6,12,2,1,2,0,6.0,,3,1.0,
120037,12,1,81,1,2010,3,23,13,12,0,1,1,1,,,3,,1.0
120038,12,1,103,1,2010,3,20,13,9,0,1,1,0,3.0,,2,,
120039,12,0,11,1,2010,4,4,11,12,0,1,1,1,8.0,,8,1.0,
120040,12,0,23,1,2010,4,6,13,12,0,1,1,0,2.0,,3,,1.0
120041,12,1,55,1,2010,4,20,6,8,0,1,1,0,12.0,,2,,1.0
120042,12,1,83,1,2010,4,18,13,8,0,1,1,0,5.0,,2,,
120043,12,0,71,1,2010,5,3,1,1,0,1,1,0,9.0,,1,1.0,
120044,12,0,99,1,2010,5,14,6,12,0,1,1,0,10.0,,3,,
120045,12,0,127,1,2010,5,16,11,1,0,1,1,0,4.0,,3,,
120046,12,0,53,1,2010,6,10,6,42,0,1,1,0,8.0,,2,,
120047,12,0,86,1,2010,7,10,14,12,0,10,1,0,3.0,,3,,
120048,12,0,73,1,2010,7,3,6,1,0,2,1,1,19.0,,2,1.0,
120049,12,0,127,1,2010,7,1,6,42,0,10,1,1,,,1,,
120050,12,0,69,1,2010,7,19,6,12,0,10,1,0,10.0,,6,1.0,
120051,12,1,86,1,2010,1,19,14,8,0,1,1,0,,,2,,1.0
120052,12,0,57,1,2010,1,12,6,5,0,10,1,0,,,4,,
120053,12,0,107,1,2010,1,21,6,42,0,1,1,1,10.0,,1,1.0,
120054,12,1,57,1,2010,2,18,11,8,0,1,1,0,8.0,,2,,
120055,12,0,105,1,2010,2,16,2,12,0,1,1,0,9.0,,4,,
120056,12,0,127,1,2010,3,6,3,12,0,10,1,0,2.0,,4,,
120057,12,1,57,2,2010,6,20,16,8,0,10,1,0,4.0,,2,,
120058,12,0,55,1,2010,4,17,6,34,0,1,1,1,12.0,,1,1.0,
120059,12,0,9,1,2010,6,17,12,23,0,1,1,1,9.0,,1,,
120060,12,1,127,1,2010,6,19,3,8,0,1,1,0,12.0,,3,,
120061,12,0,83,1,2010,7,20,6,12,0,10,1,1,4.0,,3,1.0,
120062,12,0,86,1,2010,1,8,2,18,1,1,1,0,,,1,,
120063,12,0,9,1,2010,1,5,16,12,0,1,1,1,12.0,,3,1.0,1.0
120064,12,0,86,1,2010,6,14,6,12,0,1,1,0,,,2,,2.0
120065,12,0,86,1,2010,6,2,13,12,0,1,1,1,2.0,,10,,
120066,12,0,105,1,2010,3,10,13,12,0,1,1,0,,,3,,
120067,12,0,1,1,2010,1,19,2,12,0,1,1,0,1.0,,3,,
120068,12,0,95,1,2010,2,23,13,12,0,1,1,0,,,2,,1.0
120069,12,1,87,1,2010,6,12,13,8,0,10,1,0,3.0,,4,,
120070,12,0,105,1,2010,6,1,13,12,0,10,1,0,8.0,,6,1.0,1.0
120071,12,1,57,1,2010,7,6,13,8,0,1,1,0,8.0,,2,,
120072,12,0,86,1,2010,7,3,11,20,0,1,1,0,7.0,,1,,
120073,12,0,11,1,2010,2,12,11,12,0,1,1,0,8.0,,3,,
120074,12,1,86,1,2010,3,16,13,8,0,1,1,0,,,4,,
120075,12,0,101,1,2010,4,18,3,12,0,1,1,0,1.0,,8,,
120076,12,0,31,1,2010,5,3,12,12,0,1,1,1,18.0,,2,,1.0
120077,12,1,57,1,2010,6,19,2,8,0,1,1,0,13.0,,2,,
120078,12,0,86,1,2010,7,6,11,12,0,1,1,1,3.0,,2,1.0,1.0
120079,12,0,11,1,2010,1,22,11,12,0,10,1,0,3.0,,5,1.0,
120080,12,0,86,1,2010,1,3,2,24,0,10,1,0,12.0,,1,,
120081,12,0,11,1,2010,2,8,11,24,0,1,1,0,,,1,,1.0
120082,12,0,9,1,2010,5,17,13,12,0,10,1,0,4.0,,2,,
120083,12,0,15,1,2010,6,11,1,12,0,10,1,0,6.0,,3,,
120084,12,0,83,1,2010,6,18,2,12,0,1,1,0,,,2,,
120085,12,1,105,1,2010,6,18,13,8,0,10,1,0,6.0,,3,,
120086,12,0,23,1,2010,7,12,3,12,0,1,1,0,7.0,,4,1.0,1.0
120087,12,0,51,1,2010,7,0,6,1,0,5,2,1,9.0,,6,1.0,1.0
120088,12,0,73,1,2010,7,14,6,1,0,1,1,1,17.0,,1,,
120089,12,0,107,1,2010,7,2,3,1,0,10,1,1,,,1,,
120090,12,0,115,1,2010,7,11,1,1,0,10,2,0,9.0,,2,,
120091,12,0,53,1,2010,1,14,13,33,0,10,1,1,6.0,,1,,
120092,12,0,71,1,2010,2,12,13,12,0,1,1,1,5.0,,4,,
120093,12,0,105,1,2010,2,18,6,12,0,10,1,0,4.0,,2,,
120094,12,1,57,1,2010,3,17,6,9,0,1,1,0,5.0,,2,,
120095,12,1,17,1,2010,3,20,13,8,0,1,1,0,4.0,,5,,
120096,12,0,21,1,2010,3,4,1,12,0,1,1,0,36.0,,2,1.0,
120097,12,0,17,1,2010,4,20,13,12,0,1,1,1,5.0,,2,,
120098,12,0,83,1,2010,4,13,2,12,0,1,1,0,11.0,,3,,
120099,12,0,95,1,2010,4,2,6,42,0,1,1,1,6.0,,1,1.0,
120100,12,1,23,1,2010,6,22,11,8,0,10,1,0,,,4,,
120101,12,0,97,1,2010,6,10,6,12,0,1,1,0,9.0,,2,1.0,
120102,12,0,99,1,2010,6,6,5,12,0,10,2,1,9.0,,3,,1.0
120103,12,0,107,1,2010,6,19,13,12,0,10,1,1,2.0,,2,,1.0
120104,12,0,83,1,2010,1,13,6,1,0,10,1,0,11.0,,1,,
120105,12,0,127,1,2010,7,17,16,12,0,10,1,0,,,4,,1.0
120106,12,1,113,1,2010,6,10,16,8,0,10,1,0,,,2,,
120107,12,0,1,1,2010,7,20,1,12,0,2,1,1,,,6,,1.0
120108,12,0,111,1,2010,6,23,11,12,4,10,1,0,,,4,,
120109,12,1,86,1,2010,1,22,13,9,0,10,1,1,5.0,,2,,
120110,12,1,109,1,2010,1,4,13,8,0,1,1,0,5.0,,2,,
120111,12,0,105,1,2010,2,21,6,18,0,1,1,1,16.0,,1,,
120112,12,0,59,1,2010,3,13,16,38,0,1,1,0,8.0,,2,1.0,
120113,12,0,117,1,2010,3,17,11,21,0,1,1,0,4.0,,1,,1.0
120114,12,0,17,1,2010,6,9,6,12,4,10,1,0,9.0,,3,,
120115,12,0,95,1,2010,7,14,12,5,0,2,1,0,8.0,,1,1.0,
120116,12,0,101,1,2010,7,18,13,5,0,10,1,1,5.0,,1,,1.0
120117,12,0,21,1,2010,1,17,6,24,0,10,1,1,,,1,,
120118,12,0,85,1,2010,1,2,13,12,0,10,1,1,4.0,,3,,1.0
120119,12,0,95,1,2010,1,2,2,1,0,1,1,1,19.0,,1,,
120120,12,0,127,2,2010,3,9,2,12,0,2,1,0,8.0,,2,,
120121,12,0,95,2,2010,3,22,1,3,0,1,1,0,,,1,,
120122,12,0,81,2,2010,3,8,11,1,0,2,1,0,11.0,,2,,
120123,12,1,31,2,2010,3,18,13,8,0,10,1,0,4.0,,2,,
120124,12,0,41,2,2010,4,20,3,12,0,10,1,0,11.0,,2,,1.0
120125,12,0,71,2,2010,7,0,6,42,0,10,1,0,4.0,,2,1.0,
120126,12,0,95,2,2010,7,11,14,12,0,1,1,0,1.0,,2,,
120127,12,0,15,1,2010,4,9,14,33,0,1,1,0,10.0,,1,,
120128,12,1,57,1,2010,7,22,13,8,0,10,1,0,0.0,,5,,
120129,12,0,81,1,2010,6,16,14,12,0,1,1,0,7.0,,2,,
120131,12,0,11,1,2010,4,21,13,12,0,1,1,0,5.0,,3,,
120132,12,0,99,1,2010,4,16,13,12,0,1,1,0,3.0,,7,1.0,
120133,12,0,31,1,2010,5,15,13,12,0,2,1,0,,,4,,
120134,12,0,99,1,2010,6,20,14,12,0,1,1,0,6.0,,6,,
120135,12,0,86,1,2010,6,23,16,30,0,1,2,0,,,2,1.0,1.0
120136,12,0,99,1,2010,7,14,13,12,0,10,1,0,4.0,,6,,1.0
120137,12,0,105,2,2010,3,6,16,12,0,5,1,0,10.0,,3,,
120138,12,1,31,2,2010,4,5,13,8,0,1,1,0,,,2,,
120139,12,0,9,2,2010,4,11,16,14,0,10,1,0,8.0,,1,,
120140,12,0,5,2,2010,1,22,16,1,0,1,1,1,4.0,,1,,
120141,12,1,105,1,2010,5,21,13,8,0,10,1,0,4.0,,2,,
120142,12,0,131,2,2010,1,2,16,42,0,1,2,0,,,3,1.0,1.0
120143,12,1,86,1,2010,5,17,11,8,0,1,1,0,7.0,,3,,
120144,12,1,101,1,2010,7,21,13,8,0,10,1,0,4.0,,2,,
120145,12,0,11,1,2010,1,2,11,12,0,1,1,1,9.0,,12,,1.0
120146,12,0,87,2,2010,3,17,13,38,0,1,1,1,7.0,,2,,
120147,12,0,83,2,2010,4,15,13,53,0,1,1,1,9.0,,1,,
120148,12,0,103,2,2010,5,19,11,34,0,1,1,0,4.0,,2,,
120149,12,0,83,2,2010,5,5,6,12,0,1,1,1,5.0,,2,,
120150,12,0,131,2,2010,6,4,1,42,0,2,1,0,12.0,,1,1.0,
120151,12,1,89,2,2010,6,20,16,8,0,10,1,0,9.0,,2,,
120152,12,0,79,2,2010,6,15,1,34,0,2,1,0,11.0,,2,,
120153,12,0,131,2,2010,7,21,2,34,0,1,1,1,4.0,,2,1.0,
120154,12,1,21,2,2010,7,9,6,8,0,1,1,0,5.0,,5,,
120155,12,0,57,2,2010,7,8,12,12,0,10,1,0,,,1,,0.0
120156,12,1,71,2,2010,1,20,13,8,0,1,1,0,5.0,,2,,
120157,12,0,73,2,2010,1,21,13,12,0,1,1,1,12.0,,3,,
120158,12,0,5,2,2010,2,4,6,14,0,1,1,1,14.0,,1,,
120159,12,1,49,2,2010,2,19,13,8,0,1,1,0,20.0,,2,,
120160,12,0,11,2,2010,2,22,2,18,0,1,1,0,,,1,,
120161,12,0,121,2,2010,3,13,3,12,0,2,2,0,8.0,,4,,
120162,12,1,103,2,2010,3,20,13,8,0,10,1,0,3.0,,2,,
120163,12,0,95,2,2010,3,20,6,42,0,10,2,0,8.0,,4,,
120164,12,0,97,2,2010,3,7,2,12,0,10,1,0,4.0,,2,,2.0
120165,12,0,57,2,2010,3,2,11,18,0,1,1,0,10.0,,1,,
120166,12,0,86,2,2010,5,11,12,12,0,1,1,0,5.0,,6,,
120167,12,1,33,2,2010,6,2,6,8,0,2,1,0,8.0,,2,,1.0
120168,12,0,71,3,2010,3,23,6,12,0,10,1,1,,,5,,1.0
120169,12,0,107,2,2010,1,2,6,35,0,1,1,1,8.0,,1,,1.0
120170,12,0,31,2,2010,3,23,12,12,0,1,1,1,,,2,1.0,
120171,12,0,86,1,2010,5,16,13,30,0,1,1,0,3.0,,7,,
120172,12,1,99,1,2010,2,1,16,8,0,1,1,0,,,5,,
120173,12,1,86,1,2010,5,6,13,8,0,1,1,0,1.0,,2,,
120174,12,0,86,2,2010,2,18,14,59,0,10,1,0,6.0,,3,1.0,
120175,12,1,57,2,2010,3,19,16,8,0,1,1,0,6.0,,2,,
120176,12,1,57,2,2010,7,21,6,8,0,1,1,1,1.0,,2,,
120177,12,0,127,2,2010,7,13,16,1,0,1,1,0,2.0,,1,,
120178,12,0,57,2,2010,4,16,16,12,0,1,1,1,4.0,,2,1.0,
120179,12,1,117,2,2010,7,20,16,8,0,1,1,0,,,3,,
120180,12,0,86,2,2010,1,6,12,23,0,1,1,1,5.0,,2,,
120182,12,0,73,1,2010,7,23,11,12,0,10,1,0,,,3,,
120183,12,1,103,1,2010,7,22,13,8,0,1,1,0,4.0,,3,,
120184,12,0,61,1,2010,7,0,16,12,0,10,1,1,5.0,,5,1.0,
120185,12,1,55,1,2010,1,7,13,8,0,1,1,0,,,3,,
120186,12,0,105,2,2010,3,18,13,12,0,1,1,1,3.0,,8,,
120187,12,0,107,2,2010,7,20,6,42,0,1,1,1,3.0,,3,1.0,1.0
120188,12,0,91,2,2010,4,18,1,50,0,1,1,0,8.0,,1,,
120189,12,1,57,2,2010,4,3,13,8,0,1,1,0,4.0,,2,,1.0
120190,12,0,133,2,2010,7,18,2,12,0,1,1,1,6.0,,2,1.0,
120191,12,0,55,2,2010,7,18,13,12,0,1,1,0,6.0,,5,,1.0
120192,12,0,83,2,2010,1,0,6,42,0,1,1,1,7.0,,1,,
120193,12,1,95,2,2010,3,19,16,8,0,1,1,0,3.0,,6,,
120194,12,1,31,2,2010,3,21,13,8,0,1,1,0,5.0,,2,,
120195,12,0,59,2,2010,4,13,1,42,0,1,1,0,7.0,,1,,
120196,12,0,103,1,2010,7,1,13,33,0,10,1,1,3.0,,1,1.0,1.0
120197,12,1,57,1,2010,4,13,14,9,0,1,1,0,,,3,,
120198,12,1,57,1,2010,6,2,16,8,0,10,1,0,8.0,,2,,
120199,12,0,86,1,2010,6,1,13,12,0,1,1,0,4.0,,3,,1.0
120200,12,0,127,1,2010,4,14,13,12,0,1,1,0,5.0,,2,,
120201,12,0,103,1,2010,7,0,16,30,0,1,1,1,4.0,,1,,
120202,12,0,31,1,2010,4,1,16,42,0,1,1,1,,,1,,
120203,12,1,99,1,2010,4,18,16,8,0,1,1,0,3.0,,3,,
120204,12,1,99,1,2010,5,18,16,8,0,1,1,0,3.0,,2,,1.0
120205,12,0,21,1,2010,3,12,6,3,0,1,1,0,16.0,,2,,
120206,12,0,115,1,2010,6,23,6,53,0,10,1,1,,,3,,1.0
120207,12,0,11,1,2010,3,21,13,59,0,1,1,0,4.0,,1,,1.0
120208,12,0,11,1,2010,1,11,16,1,0,1,1,0,,,1,,1.0
120210,12,0,86,1,2010,2,8,13,25,0,1,1,0,2.0,,1,,
120211,12,0,97,1,2010,4,14,2,1,0,1,1,0,,,5,,1.0
120212,12,0,31,1,2010,1,2,14,12,0,1,1,1,5.0,,2,,
120213,12,0,101,1,2010,3,14,6,12,0,1,1,0,,,5,,1.0
120214,12,1,81,1,2010,3,22,14,8,0,1,1,1,4.0,,3,,
120215,12,1,57,1,2010,5,6,6,8,0,1,1,0,,,2,,
120216,12,1,11,1,2010,3,14,16,8,0,1,1,0,4.0,,2,,
120217,12,0,127,1,2010,7,12,2,12,0,1,1,0,,,4,,
120218,12,1,73,1,2010,4,23,13,8,0,1,1,0,,,4,,
120219,12,0,11,1,2010,5,18,13,12,0,1,1,1,,,2,,
120220,12,0,99,1,2010,5,14,15,12,0,1,1,0,,,2,1.0,
120221,12,1,103,1,2010,5,20,16,8,0,1,1,0,,,4,,
120222,12,0,86,1,2010,7,17,14,12,0,2,1,0,,,2,,
120223,12,1,86,1,2010,2,6,6,8,0,1,1,0,,,2,1.0,
120224,12,0,11,1,2010,2,14,16,12,0,1,1,0,,,3,,
120225,12,0,86,1,2010,4,12,16,12,0,1,1,0,,,3,,
120226,12,0,57,1,2010,1,99,6,30,0,2,1,1,,,1,,
120227,12,0,119,1,2010,4,9,13,12,0,10,1,0,,,3,,
120229,12,1,99,1,2010,7,10,13,9,0,1,1,0,,,2,,
120230,12,0,11,1,2010,1,19,13,12,0,1,1,0,,,5,,
120231,12,1,31,1,2010,1,12,16,9,0,10,1,0,,,2,,
120232,12,0,99,1,2010,2,17,15,12,0,10,1,1,4.0,,4,1.0,1.0
120233,12,1,103,1,2010,4,14,99,8,0,1,1,0,3.0,,2,,1.0
120234,12,0,131,1,2010,5,18,2,1,0,1,1,0,,,1,,
120236,12,0,71,1,2010,1,16,11,12,0,1,1,0,10.0,,5,1.0,1.0
120237,12,2,117,1,2010,7,12,99,33,0,1,1,0,,,3,,
120238,12,1,127,1,2010,2,18,13,8,0,1,1,0,,,3,,
120239,12,1,127,1,2010,3,14,14,9,1,1,1,0,,,2,,
120240,12,0,11,1,2010,4,23,13,12,0,1,1,0,,,2,1.0,1.0
120241,12,0,11,1,2010,7,21,14,12,0,10,1,0,5.0,,8,,
120242,12,0,9,1,2010,1,18,13,12,0,1,1,0,,,4,,
120243,12,0,33,2,2010,5,12,13,12,0,1,1,0,10.0,,4,,1.0
120244,12,0,9,2,2010,6,1,11,12,4,1,2,1,6.0,,4,,
120245,12,0,11,2,2010,7,3,12,30,0,10,1,1,10.0,,1,,
120246,12,0,31,2,2010,7,21,11,12,0,1,1,0,,,2,,1.0
120247,12,0,39,3,2010,2,20,2,12,0,10,1,1,7.0,,3,,
120248,12,1,9,3,2010,2,19,13,8,0,1,1,0,4.0,,3,,
120249,12,0,33,3,2010,6,3,6,24,0,1,1,1,17.0,,1,,
120250,12,0,33,3,2010,7,9,14,12,0,1,1,0,,,2,,
120251,12,0,35,3,2010,7,1,13,33,0,1,1,1,,,1,,
120252,12,0,71,2,2010,3,10,6,12,0,1,1,0,7.0,,3,,
120253,12,0,57,2,2010,1,3,11,24,0,1,1,1,1.0,,5,1.0,
120254,12,0,57,3,2010,2,18,13,12,0,1,1,0,5.0,,2,,
120255,12,1,95,3,2010,3,21,13,8,0,1,1,0,,,2,,
120256,12,0,61,2,2010,5,12,3,12,0,1,1,0,3.0,,4,,
120257,12,0,115,2,2010,2,22,14,12,0,1,1,0,4.0,,2,,
120258,12,1,83,2,2010,4,17,3,8,0,1,1,0,18.0,,2,,
120259,12,0,87,2,2010,5,15,2,12,0,8,2,0,12.0,,5,,
120260,12,0,83,2,2010,5,19,2,12,0,1,2,0,9.0,,6,,
120261,12,1,117,2,2010,6,23,6,8,0,10,1,1,,,2,,
120262,12,0,127,2,2010,7,7,11,42,0,1,1,1,6.0,,1,1.0,
120264,12,0,115,2,2010,7,8,6,12,0,10,1,0,3.0,,3,,
120265,12,0,95,2,2010,7,10,12,24,2,1,1,0,7.0,,3,,
120266,12,1,95,2,2010,1,14,13,15,0,1,1,0,,,3,,1.0
120267,12,0,95,2,2010,1,1,6,43,0,1,1,0,6.0,,1,1.0,
120268,12,0,115,3,2010,4,7,1,42,0,1,1,0,15.0,,1,,
120269,12,1,83,2,2010,2,19,13,8,0,10,1,0,5.0,,2,,
120270,12,0,69,2,2010,2,12,6,1,0,10,1,1,12.0,,1,1.0,1.0
120271,12,0,69,2,2010,3,14,6,24,0,1,1,1,6.0,,1,,1.0
120272,12,0,97,2,2010,5,18,13,1,0,1,1,1,4.0,,1,1.0,
120273,12,0,99,2,2010,6,20,11,12,4,10,1,0,16.0,,3,,
120274,12,0,71,2,2010,7,1,16,12,0,1,2,0,5.0,,4,1.0,
120275,12,0,83,2,2010,7,3,6,32,0,1,1,1,11.0,,3,1.0,
120276,12,0,83,2,2010,1,11,2,30,0,1,1,1,9.0,,1,,
120277,12,0,83,3,2010,2,21,6,11,0,1,1,0,4.0,,1,,
120278,12,1,95,3,2010,2,14,13,12,0,1,1,0,7.0,,3,,
120279,12,0,127,3,2010,2,23,13,38,0,1,1,1,,,1,,
120280,12,0,75,3,2010,7,5,6,1,0,1,1,1,18.0,,1,,
120281,12,0,83,3,2010,1,18,6,42,0,1,1,0,9.0,,1,1.0,
120282,12,0,97,3,2010,3,2,13,12,0,1,1,1,7.0,,4,,1.0
120283,12,0,21,2,2010,7,22,6,33,0,10,1,1,,,1,1.0,1.0
120284,12,1,15,3,2010,7,20,13,9,0,10,1,0,,,3,,
120285,12,1,71,2,2010,6,19,13,8,0,1,1,0,7.0,,2,,
120286,12,0,11,2,2010,2,12,12,25,0,1,1,0,11.0,,1,,
120287,12,0,23,3,2010,2,23,1,12,0,10,1,0,,,2,,
120288,12,1,35,3,2010,6,6,2,8,0,1,1,0,7.0,,2,,
120289,12,0,55,3,2010,7,3,6,30,0,1,1,1,10.0,,1,,
120290,12,0,86,3,2010,7,14,12,12,0,1,1,0,6.0,,5,,1.0
120291,12,0,21,3,2010,2,1,6,41,0,1,1,1,2.0,,1,,
120292,12,0,73,3,2010,2,3,6,34,0,1,1,1,6.0,,1,,
120293,12,0,57,3,2010,4,11,13,12,0,1,2,0,2.0,,3,,
120294,12,0,71,3,2010,3,5,3,12,0,1,1,0,9.0,,2,,
