ST_CASE,STATE,COUNTY,MONTH,YEAR,DAY_WEEK,HOUR,ROAD_FNC,HARM_EV,WRK_ZONE,WEATHER,FATALS,DRUNK_DR,RESPONSE_TIME,HOSP_ARR_TIME,Unnamed: 53,person_count,SPEEDREL,L_STATUS
481423,48,157,6,2014,1,20,2,12,0,1,1,1,14.0,,,3,,
481424,48,157,6,2014,1,19,16,8,0,1,1,0,6.0,28.0,,2,,
481425,48,297,6,2014,1,18,3,38,0,10,1,0,,,,1,,
481426,48,423,6,2014,1,5,4,1,0,10,1,1,,,,1,1.0,
481427,48,423,6,2014,1,17,1,1,0,2,1,0,,,,1,1.0,
481428,48,209,6,2014,2,2,16,43,0,1,2,1,,,,2,1.0,
481429,48,309,6,2014,2,15,12,58,0,1,1,0,,,,5,,1.0
481430,48,473,6,2014,2,12,4,12,0,10,1,1,22.0,40.0,,3,1.0,
481431,48,499,6,2014,2,6,4,42,0,10,1,0,,,,1,,
481432,48,69,6,2014,3,14,3,12,0,10,1,0,,,,2,,
481433,48,121,6,2014,3,15,2,12,1,1,1,0,10.0,54.0,,3,,
481434,48,439,6,2014,3,23,16,42,0,1,1,1,,,,1,,
481435,48,475,6,2014,3,22,1,18,0,10,1,0,,,,3,,
481436,48,367,6,2014,4,13,4,12,0,1,2,0,22.0,26.0,,4,,
481437,48,419,6,2014,4,20,4,42,0,1,1,0,,,,1,1.0,1.0
481438,48,133,6,2014,5,17,3,12,0,10,1,0,,,,2,1.0,
481439,48,439,6,2014,5,19,16,12,0,1,1,0,3.0,36.0,,2,,
481440,48,453,6,2014,7,20,13,18,1,1,1,1,3.0,28.0,,2,1.0,
481441,48,457,6,2014,7,16,2,12,0,2,1,0,9.0,24.0,,4,1.0,1.0
481443,48,201,6,2014,1,23,12,12,0,1,5,1,,,,7,1.0,1.0
481444,48,201,6,2014,1,12,12,26,0,1,1,0,7.0,33.0,,7,,
481445,48,365,6,2014,1,8,16,42,0,1,1,0,,,,1,1.0,1.0
481446,48,455,6,2014,1,11,4,32,0,1,1,0,,,,2,,
481447,48,61,6,2014,2,0,13,12,0,1,2,0,,,,2,,
481448,48,111,6,2014,2,7,6,1,0,1,1,0,,,,1,1.0,
481449,48,245,2,2014,6,18,16,8,0,1,1,0,,,,2,,
481450,48,491,5,2014,1,2,1,25,0,1,1,1,,,,3,,1.0
481451,48,143,6,2014,7,22,6,38,0,1,1,1,,,,1,,
481452,48,201,6,2014,7,22,16,12,0,1,1,1,2.0,26.0,,7,,
481453,48,157,6,2014,1,16,14,12,0,1,1,0,5.0,33.0,,3,,
481454,48,247,6,2014,3,22,3,1,0,1,4,0,,44.0,,13,,1.0
481455,48,439,6,2014,3,22,11,8,1,1,1,0,,,,2,,
481456,48,201,6,2014,4,9,16,12,0,1,1,1,15.0,38.0,,4,1.0,
481457,48,453,6,2014,4,23,15,12,0,1,1,0,,,,2,,1.0
481458,48,201,6,2014,7,2,11,12,0,1,3,0,8.0,42.0,,8,,2.0
481459,48,215,6,2014,1,8,13,30,0,1,1,1,31.0,29.0,,3,1.0,1.0
481460,48,339,6,2014,2,22,2,8,0,1,1,0,,,,3,,
481461,48,423,6,2014,2,22,3,38,0,1,1,0,16.0,,,2,1.0,
481462,48,157,6,2014,6,1,13,8,0,1,1,0,11.0,32.0,,2,,
481463,48,257,6,2014,7,7,11,12,0,1,1,0,11.0,31.0,,4,,
481464,48,453,6,2014,7,5,13,12,0,10,2,1,13.0,25.0,,4,,
481466,48,215,6,2014,2,22,16,53,0,1,1,0,,,,1,,1.0
481467,48,27,6,2014,5,12,6,35,0,2,2,0,10.0,16.0,,4,1.0,
481468,48,477,6,2014,5,5,2,1,0,1,1,0,,,,1,,1.0
481469,48,37,6,2014,6,18,4,43,0,1,1,0,,,,1,1.0,
481470,48,365,6,2014,6,23,2,8,0,1,1,0,,38.0,,2,,
481471,48,31,6,2014,7,17,4,12,0,1,2,1,26.0,32.0,,5,1.0,1.0
481472,48,89,6,2014,7,19,1,1,0,1,1,0,10.0,61.0,,5,,
481473,48,231,6,2014,1,17,11,25,0,1,1,0,9.0,22.0,,8,,
481474,48,361,6,2014,1,21,3,12,0,1,1,0,8.0,48.0,,4,,
481475,48,67,6,2014,2,0,2,12,0,1,1,0,,,,2,,
481476,48,81,6,2014,2,7,4,12,0,10,1,0,,,,2,,
481477,48,339,6,2014,2,20,6,12,0,10,1,0,8.0,29.0,,2,2.0,2.0
481478,48,341,6,2014,2,18,13,12,0,1,1,0,,,,3,,
481479,48,177,6,2014,3,12,2,12,0,1,2,0,16.0,21.0,,4,1.0,
481480,48,201,6,2014,6,1,11,30,0,10,2,1,,,,3,,1.0
481481,48,201,6,2014,1,22,4,12,0,1,4,1,5.0,,,10,1.0,
481482,48,245,6,2014,7,18,12,57,0,10,1,0,,,,1,,
481483,48,425,6,2014,7,14,6,42,0,1,1,1,,,,1,1.0,
481484,48,257,6,2014,1,2,13,31,0,2,1,2,,,,3,1.0,1.0
481485,48,303,5,2014,1,14,12,12,0,1,1,0,7.0,22.0,,5,,
481486,48,141,6,2014,1,5,13,12,0,1,1,0,5.0,17.0,,2,1.0,
481487,48,291,6,2014,4,14,4,12,1,10,1,0,,,,4,,
481488,48,135,6,2014,6,20,16,8,0,1,1,0,5.0,13.0,,2,1.0,1.0
481489,48,389,6,2014,7,21,1,1,0,1,1,0,,,,1,1.0,1.0
481490,48,113,6,2014,1,2,11,1,0,1,1,0,,25.0,,5,,1.0
481491,48,139,6,2014,1,0,12,12,0,10,1,1,9.0,34.0,,2,,
481492,48,85,6,2014,2,19,16,12,0,1,1,0,,,,2,1.0,
481493,48,453,6,2014,6,15,12,25,0,10,1,1,,,,1,1.0,
481494,48,53,7,2014,3,3,4,1,0,1,1,0,22.0,49.0,,4,1.0,
481495,48,187,7,2014,3,21,16,14,0,1,1,0,13.0,28.0,,2,,
481496,48,9,7,2014,4,17,2,12,0,2,1,0,18.0,34.0,,3,1.0,
481498,48,169,7,2014,4,14,4,38,0,1,1,0,,,,1,1.0,
481499,48,253,7,2014,4,13,2,1,0,1,1,0,,,,2,,
481500,48,325,7,2014,4,0,3,12,0,1,1,0,,,,2,,
481501,48,371,7,2014,4,16,2,32,0,10,1,0,,,,1,,
481503,48,491,7,2014,4,12,13,12,0,1,1,0,4.0,24.0,,4,,1.0
481504,48,91,7,2014,5,23,14,12,0,1,1,0,,,,3,,1.0
481505,48,113,7,2014,5,13,16,32,0,1,1,0,32.0,26.0,,2,,
481506,48,189,7,2014,5,21,1,12,0,1,1,0,20.0,,,10,,
481507,48,201,7,2014,5,21,16,9,0,1,1,1,,,,2,,1.0
481508,48,323,7,2014,5,12,3,12,0,1,1,0,,,,4,1.0,
481509,48,339,7,2014,5,16,6,12,0,2,1,0,15.0,40.0,,4,1.0,1.0
481510,48,363,7,2014,5,10,1,12,0,1,1,0,,,,2,1.0,
481511,48,423,7,2014,5,21,6,8,0,1,1,0,,,,2,,1.0
481512,48,55,7,2014,6,12,3,12,0,1,1,1,17.0,46.0,,13,1.0,
481513,48,61,7,2014,6,1,6,30,0,1,1,1,,,,1,1.0,1.0
481514,48,201,7,2014,6,0,12,42,0,10,1,1,,,,1,,
481515,48,201,7,2014,6,22,6,30,0,2,1,1,,,,1,1.0,
481516,48,201,7,2014,6,23,3,8,0,1,1,1,,,,2,,
481517,48,201,7,2014,6,1,16,12,0,1,1,1,,,,7,,1.0
481518,48,201,7,2014,6,2,16,33,0,10,1,1,,,,1,1.0,1.0
481519,48,215,7,2014,6,19,13,12,0,10,1,0,13.0,16.0,,2,,
481520,48,245,7,2014,6,22,11,8,0,1,1,0,,,,4,,
481521,48,303,7,2014,6,22,13,12,0,1,1,0,,,,3,1.0,
481522,48,339,7,2014,6,17,4,1,0,1,1,1,23.0,34.0,,2,,1.0
481523,48,439,7,2014,6,21,11,34,0,1,1,0,9.0,32.0,,1,1.0,
481524,48,493,7,2014,6,12,6,1,0,1,1,0,16.0,66.0,,3,,1.0
481525,48,497,7,2014,6,16,4,38,0,1,1,1,,,,1,1.0,
481526,48,135,7,2014,7,1,16,12,0,1,1,1,,,,5,1.0,
481527,48,215,7,2014,7,18,13,12,0,1,2,0,15.0,23.0,,7,1.0,
481528,48,291,7,2014,7,17,13,32,0,1,1,0,,,,1,1.0,
481529,48,317,7,2014,7,20,1,12,0,1,1,0,,,,2,1.0,
481530,48,361,7,2014,7,17,14,1,1,1,1,1,,,,1,,
481531,48,423,7,2014,7,0,15,12,0,1,1,1,,,,2,,1.0
481532,48,453,7,2014,7,1,11,23,0,1,1,1,14.0,24.0,,1,1.0,
481533,48,183,7,2014,1,1,14,24,0,1,1,1,,,,1,1.0,1.0
481534,48,285,7,2014,1,4,4,12,0,10,1,1,,,,2,,
481535,48,291,7,2014,1,23,12,8,0,1,1,0,,19.0,,2,,
481536,48,379,7,2014,1,14,4,35,0,1,1,0,,,,1,1.0,
481537,48,229,7,2014,2,4,1,12,0,1,1,0,,,,5,1.0,1.0
481538,48,311,7,2014,2,6,3,23,0,1,1,0,,,,1,,
481539,48,19,7,2014,3,19,3,1,0,1,1,0,,,,1,1.0,
481540,48,27,7,2014,3,21,11,12,1,1,1,0,4.0,28.0,,7,1.0,
481541,48,37,7,2014,3,9,1,1,0,1,1,0,,,,1,,
481542,48,39,7,2014,3,10,13,12,0,1,1,0,27.0,31.0,,5,,
481543,48,113,7,2014,3,22,11,12,0,1,1,1,7.0,,,2,,1.0
481544,48,265,7,2014,3,21,3,12,0,1,1,0,,,,2,,
481545,48,349,7,2014,3,23,5,43,0,1,1,1,,,,3,,
481546,48,433,7,2014,3,15,3,12,0,1,1,1,,,,4,,2.0
481547,48,29,7,2014,4,17,1,8,0,1,1,0,,,,4,,
481548,48,113,7,2014,4,23,16,25,0,1,1,1,,,,1,,
481549,48,113,7,2014,4,18,11,14,0,1,1,1,2.0,,,2,,
481550,48,181,7,2014,4,11,2,1,0,1,1,0,7.0,26.0,,1,,
481551,48,201,7,2014,4,9,16,12,0,1,1,0,,,,3,,1.0
481552,48,329,7,2014,4,17,12,12,0,1,1,1,4.0,14.0,,5,,1.0
481553,48,347,7,2014,4,13,3,32,1,1,1,0,,,,1,1.0,
481554,48,363,7,2014,4,14,4,12,0,10,1,0,,,,2,,
481555,48,369,7,2014,4,10,6,10,0,1,1,0,,,,1,,
481556,48,381,7,2014,4,4,2,1,1,1,1,0,,,,1,,
481557,48,415,7,2014,4,5,2,1,0,1,1,0,,,,1,1.0,
481558,48,493,7,2014,4,17,5,12,0,1,1,0,15.0,20.0,,3,,
481559,48,225,7,2014,5,11,5,42,0,10,1,0,,,,1,1.0,
481560,48,401,7,2014,5,1,13,12,0,1,3,1,8.0,29.0,,6,,
481561,48,113,7,2014,6,12,12,12,0,1,1,0,,,,2,,1.0
481562,48,171,7,2014,6,2,3,12,0,1,1,0,,,,5,,
481563,48,209,7,2014,6,9,3,32,0,1,1,0,,,,1,1.0,
481564,48,231,7,2014,6,14,1,12,0,1,1,0,,,,3,1.0,
481565,48,375,7,2014,6,21,1,12,0,1,1,0,,,,2,1.0,
481566,48,381,7,2014,6,6,4,12,0,1,1,0,6.0,40.0,,4,,1.0
481567,48,399,7,2014,6,22,3,1,0,1,2,0,6.0,,,7,,
481568,48,171,3,2014,2,10,4,38,0,1,1,0,25.0,44.0,,3,,
481569,48,453,5,2014,2,9,11,1,0,1,1,0,5.0,16.0,,2,,
481570,48,245,6,2014,5,0,13,41,0,1,1,0,,,,1,1.0,
481571,48,453,6,2014,2,16,4,12,0,10,1,0,,,,2,,
481572,48,453,6,2014,5,12,15,1,0,2,2,0,5.0,39.0,,5,,1.0
481573,48,201,6,2014,7,5,11,12,0,10,1,0,9.0,44.0,,2,1.0,1.0
481574,48,177,7,2014,6,14,6,1,0,1,1,0,,,,3,1.0,1.0
481575,48,141,7,2014,7,4,13,1,0,1,1,0,12.0,26.0,,1,,
481576,48,113,7,2014,2,21,16,12,0,1,1,0,7.0,21.0,,2,1.0,1.0
481577,48,357,7,2014,2,20,3,12,0,1,2,0,,,,3,,
481578,48,221,7,2014,4,17,6,42,0,1,1,0,,,,1,1.0,
481579,48,31,7,2014,5,22,4,42,0,1,1,1,,,,1,1.0,
481580,48,355,7,2014,5,7,16,18,0,10,1,0,,,,1,1.0,
481581,48,51,7,2014,6,20,5,1,0,1,1,1,,,,1,1.0,
481582,48,307,7,2014,6,15,2,12,0,1,1,0,,,,2,,
481583,48,491,7,2014,6,21,4,38,0,1,1,1,,,,1,,
481584,48,491,7,2014,6,11,2,12,0,10,1,0,8.0,40.0,,3,,
481585,48,491,7,2014,6,7,4,12,0,10,2,0,,,,2,,1.0
481586,48,29,7,2014,7,21,16,8,0,1,1,0,,,,2,,
481587,48,85,7,2014,7,17,5,12,0,1,1,0,,,,2,,1.0
481588,48,113,7,2014,7,22,16,8,0,1,1,0,,,,2,,1.0
481589,48,113,7,2014,7,11,16,33,0,1,1,0,11.0,132.0,,1,1.0,
481590,48,139,7,2014,7,19,13,12,0,1,1,0,,,,3,,
481591,48,151,7,2014,7,4,3,32,0,1,1,1,,,,1,1.0,
481592,48,173,7,2014,7,0,2,11,0,1,1,0,,,,3,,1.0
481593,48,339,7,2014,7,23,5,1,0,1,1,1,,,,1,1.0,
481594,48,491,7,2014,7,11,4,12,0,10,1,0,14.0,40.0,,2,,
481595,48,491,7,2014,7,13,11,1,0,1,2,0,14.0,12.0,,7,,
481596,48,13,7,2014,1,21,4,12,0,1,1,1,17.0,36.0,,3,,2.0
481597,48,35,7,2014,1,17,4,1,0,1,1,1,,,,1,1.0,
481598,48,113,7,2014,1,22,16,8,0,1,1,0,7.0,,,2,,1.0
481599,48,113,7,2014,1,5,11,24,0,1,1,1,,,,1,1.0,1.0
481600,48,209,7,2014,1,14,6,30,0,1,1,0,,,,5,1.0,
481601,48,227,7,2014,1,5,13,1,0,1,1,0,1.0,38.0,,4,,
481602,48,231,7,2014,1,22,3,11,0,1,1,0,,,,1,,
481603,48,241,7,2014,1,0,2,11,0,1,2,0,,,,3,,
481604,48,339,7,2014,1,23,11,25,0,1,1,0,,,,4,1.0,
481605,48,439,7,2014,1,11,11,12,0,1,1,0,2.0,31.0,,5,1.0,
481606,48,451,7,2014,1,2,2,12,0,1,1,1,15.0,25.0,,3,,
481607,48,499,7,2014,1,20,4,42,0,1,1,0,,,,1,1.0,1.0
481608,48,219,7,2014,2,9,2,12,0,10,2,0,,,,3,1.0,
481609,48,255,7,2014,2,6,4,24,0,1,1,0,,,,6,,
481610,48,29,7,2014,3,5,16,12,0,1,1,1,,,,5,1.0,
481611,48,71,7,2014,3,14,4,12,0,1,2,0,16.0,33.0,,4,1.0,
481612,48,181,7,2014,3,6,12,1,0,1,1,0,,,,1,,
481613,48,303,7,2014,3,5,16,8,0,2,1,0,,,,2,,
481614,48,329,7,2014,3,11,16,8,0,1,1,0,,,,2,,
481615,48,423,7,2014,3,22,2,8,0,1,1,0,,,,2,,1.0
481616,48,73,7,2014,4,10,2,12,0,1,1,0,3.0,18.0,,3,,
481617,48,113,7,2014,4,15,16,12,0,1,1,0,3.0,42.0,,3,,1.0
481618,48,201,7,2014,4,3,11,1,0,10,1,1,,,,1,1.0,
481619,48,361,7,2014,4,4,6,8,0,1,1,0,,,,2,,
481620,48,375,7,2014,4,20,16,18,0,10,2,1,,,,2,1.0,
481621,48,399,7,2014,4,18,2,1,0,10,1,0,,,,1,,
481622,48,457,7,2014,4,13,2,12,0,1,1,0,,,,3,1.0,
481623,48,13,7,2014,5,1,1,42,0,1,1,0,,,,1,,
481624,48,29,7,2014,5,14,11,12,0,1,1,0,22.0,39.0,,8,1.0,1.0
481625,48,135,7,2014,5,16,3,12,0,10,1,0,11.0,38.0,,3,,
481626,48,171,7,2014,5,22,4,43,0,10,1,1,,,,1,1.0,
481627,48,201,7,2014,2,15,6,34,0,1,1,0,7.0,37.0,,1,1.0,
481628,48,339,7,2014,2,16,5,32,0,10,1,1,,,,1,,
481629,48,223,7,2014,5,15,1,1,0,2,1,0,,36.0,,2,,
481630,48,499,7,2014,5,8,4,12,0,1,2,0,12.0,56.0,,5,,1.0
481631,48,85,7,2014,6,10,16,12,0,10,1,0,4.0,15.0,,2,,
481632,48,29,7,2014,6,4,16,30,0,2,2,0,8.0,45.0,,2,1.0,
481633,48,39,7,2014,6,12,4,12,0,2,1,0,,,,2,1.0,
481634,48,113,7,2014,6,21,16,8,0,10,1,0,,,,2,,1.0
481635,48,159,7,2014,6,14,3,1,0,10,1,0,,,,1,,
481636,48,27,7,2014,7,4,13,12,0,1,1,2,4.0,57.0,,4,,1.0
481637,48,29,7,2014,7,2,11,26,0,1,2,2,,,,4,,2.0
481638,48,53,7,2014,7,16,4,38,0,10,1,0,,,,1,,
481639,48,55,7,2014,7,2,6,38,0,1,1,1,,,,3,1.0,1.0
481640,48,85,7,2014,7,16,16,9,0,10,1,0,8.0,13.0,,2,,
481641,48,201,7,2014,7,9,16,8,0,1,1,0,,,,2,,1.0
481642,48,219,7,2014,7,0,6,1,0,10,1,1,,,,1,,1.0
481643,48,381,7,2014,7,15,1,21,0,1,1,0,,,,1,,
481644,48,381,7,2014,7,22,1,12,0,1,1,1,,,,4,,
481645,48,439,7,2014,7,3,12,52,1,1,1,1,,,,2,1.0,
481646,48,15,7,2014,1,20,4,38,0,1,1,0,,,,1,1.0,
481647,48,29,7,2014,1,13,11,24,0,1,1,0,,,,2,,
481648,48,91,7,2014,1,16,13,12,0,1,1,0,,,,2,,
481649,48,113,7,2014,1,23,11,12,0,1,1,1,,,,7,,
481650,48,113,7,2014,1,2,16,33,0,1,1,1,,,,1,1.0,
481651,48,159,7,2014,1,1,1,12,0,1,1,0,,,,3,1.0,1.0
481652,48,201,7,2014,1,20,11,9,0,10,1,0,4.0,13.0,,2,,
481653,48,7,7,2014,2,15,3,12,0,1,1,0,,25.0,,6,,
481654,48,249,7,2014,3,6,6,1,0,1,1,0,,,,1,,
481655,48,357,7,2014,2,17,4,12,0,1,4,0,18.0,30.0,,5,,
481656,48,113,7,2014,3,4,12,46,0,1,1,1,,,,1,1.0,1.0
481657,48,113,7,2014,2,9,11,8,0,1,1,0,,,,3,,1.0
481658,48,297,7,2014,3,1,5,44,0,1,1,0,,,,1,,1.0
481659,48,5,7,2014,4,23,13,12,1,10,1,0,,,,2,,
481660,48,317,7,2014,4,5,2,12,0,1,1,0,36.0,29.0,,2,,1.0
481661,48,167,7,2014,5,21,14,12,0,1,1,0,,,,11,1.0,4.0
481662,48,309,7,2014,5,5,1,25,1,10,1,0,,,,2,,
481663,48,371,7,2014,5,5,2,32,0,1,2,0,,,,3,,1.0
481664,48,499,7,2014,5,2,4,1,0,5,1,1,12.0,47.0,,2,1.0,1.0
481665,48,287,7,2014,6,10,4,24,0,1,1,0,,,,2,,
481666,48,363,7,2014,6,15,3,35,0,1,1,0,18.0,22.0,,1,,
481667,48,367,7,2014,6,3,1,8,1,1,1,0,,,,2,,
481668,48,21,7,2014,7,21,2,1,0,1,1,0,16.0,41.0,,1,,1.0
481669,48,439,7,2014,7,21,16,1,0,1,1,0,13.0,,,3,,
481670,48,465,7,2014,7,2,13,8,0,1,1,1,,,,2,,
481672,48,407,7,2014,1,13,4,1,0,10,1,0,11.0,15.0,,2,,
481673,48,419,7,2014,1,23,5,32,0,1,1,0,,,,1,1.0,
481674,48,491,7,2014,1,7,13,12,0,1,1,0,15.0,12.0,,5,,
481675,48,201,7,2014,2,23,16,12,0,10,1,1,,,,2,1.0,
481676,48,201,7,2014,1,1,6,42,0,1,1,1,,,,1,1.0,
481677,48,245,2,2014,1,3,13,12,0,2,1,1,,,,3,1.0,2.0
481678,48,233,4,2014,6,18,13,1,0,1,1,0,,,,1,,
481679,48,201,6,2014,5,0,11,33,0,1,1,1,,,,4,,1.0
481680,48,183,6,2014,7,23,14,58,0,1,1,1,,30.0,,2,1.0,
481681,48,19,7,2014,5,5,5,1,0,1,1,1,,,,1,1.0,
481682,48,31,7,2014,7,16,2,24,0,1,1,1,,,,1,1.0,
481683,48,141,7,2014,5,0,13,8,0,2,1,0,,,,2,,
481684,48,201,7,2014,5,9,13,12,0,10,1,0,10.0,49.0,,3,,
481685,48,121,7,2014,6,5,3,42,0,10,1,0,,,,1,1.0,
481686,48,131,7,2014,7,13,4,1,0,1,1,0,,,,2,,
481687,48,141,7,2014,7,3,13,34,0,1,1,1,,,,1,1.0,1.0
481688,48,201,7,2014,7,20,6,12,0,10,2,1,13.0,21.0,,2,,1.0
481689,48,201,7,2014,7,19,6,12,0,1,1,1,13.0,39.0,,6,,
481690,48,203,7,2014,7,9,4,12,0,10,1,1,13.0,36.0,,4,,
481691,48,471,7,2014,7,19,11,1,0,1,1,0,9.0,53.0,,5,,
481692,48,113,7,2014,1,21,12,21,0,1,1,0,,,,1,1.0,1.0
481693,48,439,7,2014,1,22,12,12,0,1,1,0,,,,2,1.0,
481694,48,109,7,2014,4,1,1,1,0,1,1,1,,,,1,,
481695,48,315,7,2014,5,5,4,12,0,1,1,1,45.0,50.0,,2,,
481696,48,113,7,2014,6,22,13,12,0,1,2,0,2.0,11.0,,6,1.0,1.0
481697,48,165,7,2014,6,7,2,1,0,1,1,0,17.0,51.0,,1,,
481698,48,201,7,2014,6,23,6,15,0,1,1,1,,,,5,,2.0
481699,48,373,7,2014,6,17,2,32,0,1,1,0,36.0,58.0,,5,,
481700,48,485,7,2014,6,16,6,12,0,1,1,1,,,,3,,
481701,48,143,7,2014,7,15,3,12,0,1,1,0,22.0,66.0,,7,1.0,1.0
481702,48,133,7,2014,1,6,1,24,0,1,1,0,11.0,44.0,,2,,
481703,48,329,7,2014,1,19,16,26,0,1,1,1,,,,1,,
481704,48,129,7,2014,2,10,1,30,0,2,1,0,22.0,101.0,,3,1.0,
481705,48,201,7,2014,2,2,6,14,0,1,1,0,,,,1,1.0,1.0
481706,48,297,7,2014,2,17,1,45,2,1,1,0,,,,3,1.0,
481707,48,441,7,2014,2,22,13,8,0,1,1,1,,,,2,,1.0
481708,48,441,7,2014,2,12,11,52,0,1,1,0,8.0,40.0,,1,,
481709,48,499,7,2014,2,5,4,1,0,10,1,0,,,,1,1.0,
481710,48,29,7,2014,4,14,15,12,0,1,1,0,,,,3,,
481711,48,201,7,2014,4,10,11,8,0,1,1,0,25.0,50.0,,2,,
481712,48,439,7,2014,4,5,11,12,0,10,1,0,5.0,24.0,,3,,2.0
481713,48,453,7,2014,4,3,11,12,0,1,1,0,,,,2,,
481714,48,77,7,2014,5,4,2,8,0,10,1,0,,,,2,,
481715,48,29,2,2014,6,5,4,1,0,1,1,0,14.0,31.0,,1,1.0,
481716,48,475,5,2014,2,10,11,1,0,1,1,1,,,,1,,
481717,48,491,5,2014,7,15,13,12,0,2,1,1,5.0,11.0,,5,,1.0
481718,48,245,6,2014,1,21,2,8,0,1,1,0,,,,2,,
481719,48,439,6,2014,3,20,16,5,0,1,1,1,7.0,32.0,,8,,
481720,48,85,6,2014,2,1,12,1,0,1,1,0,,,,5,,1.0
481721,48,391,7,2014,2,17,3,12,0,1,4,0,27.0,63.0,,9,,
481722,48,39,7,2014,6,2,16,33,0,1,1,1,,,,1,,
481723,48,21,7,2014,7,23,2,12,0,1,1,1,,,,4,,1.0
481724,48,29,7,2014,2,4,11,8,0,1,1,1,,,,2,,
481725,48,141,7,2014,6,21,13,8,0,1,1,0,,,,2,,
481726,48,97,7,2014,7,11,4,12,0,10,1,0,,,,3,1.0,
481727,48,215,7,2014,7,22,16,12,0,1,1,0,,,,4,,2.0
481728,48,113,7,2014,1,2,11,8,0,1,1,0,,,,2,,
481729,48,289,7,2014,2,17,2,12,0,1,2,0,,,,2,,
481730,48,453,7,2014,2,18,6,42,0,10,1,1,14.0,27.0,,1,1.0,
481731,48,113,7,2014,4,20,11,8,0,1,1,0,3.0,22.0,,2,,
481732,48,113,7,2014,4,2,16,33,0,1,1,0,4.0,50.0,,3,1.0,1.0
481733,48,201,7,2014,4,10,12,12,0,1,1,0,13.0,35.0,,2,,1.0
481734,48,367,7,2014,4,1,6,42,0,1,1,1,30.0,30.0,,7,1.0,
481735,48,441,7,2014,4,18,3,12,0,1,1,0,11.0,32.0,,2,,
481736,48,251,7,2014,5,19,4,12,0,1,1,0,,,,7,,2.0
481737,48,339,7,2014,6,21,4,12,0,1,1,2,11.0,22.0,,3,1.0,
481738,48,97,7,2014,7,1,1,14,0,1,1,1,,,,2,1.0,1.0
481739,48,157,7,2014,1,16,6,32,0,1,1,0,,,,1,,
481740,48,201,7,2014,1,13,13,12,0,1,1,0,11.0,25.0,,7,,1.0
481741,48,485,7,2014,1,1,12,1,0,1,1,0,3.0,20.0,,5,1.0,
481742,48,497,7,2014,1,12,2,12,0,1,1,0,32.0,33.0,,3,,
481743,48,91,7,2014,3,22,13,8,0,1,1,0,,,,2,,
481744,48,145,7,2014,3,9,3,32,0,1,2,0,,,,4,,
481745,48,39,7,2014,4,9,3,12,0,1,1,0,33.0,33.0,,2,,
481746,48,113,7,2014,4,4,11,25,0,1,1,0,13.0,26.0,,1,,
481748,48,423,7,2014,5,22,6,42,0,10,1,1,,,,2,,
481750,48,201,6,2014,7,7,16,12,0,1,1,0,3.0,21.0,,3,,1.0
481751,48,85,7,2014,4,10,14,12,0,1,1,1,4.0,27.0,,3,1.0,1.0
481752,48,85,7,2014,1,2,16,33,0,1,1,1,19.0,42.0,,1,,
481753,48,469,7,2014,1,19,4,12,0,1,1,1,,,,2,1.0,1.0
481754,48,21,7,2014,3,19,2,12,0,10,1,1,,,,4,1.0,1.0
481755,48,423,7,2014,4,0,2,8,0,1,1,0,,,,3,,
481756,48,499,7,2014,2,8,4,12,1,1,1,0,,,,2,1.0,1.0
481757,48,293,6,2014,6,21,13,8,0,1,1,0,26.0,,,3,,
481758,48,453,6,2014,6,20,13,12,0,1,1,0,4.0,51.0,,3,,2.0
481759,48,201,7,2014,3,11,13,12,0,10,1,0,4.0,33.0,,2,,
481760,48,29,8,2014,6,23,13,8,0,10,1,0,,,,3,,
481761,48,113,8,2014,6,5,12,12,0,10,1,1,,,,2,1.0,1.0
481762,48,121,8,2014,6,19,11,30,1,1,1,0,9.0,13.0,,1,,1.0
481763,48,167,8,2014,6,23,6,42,0,1,1,0,,,,2,1.0,
481764,48,183,8,2014,6,2,4,32,0,2,1,1,,,,1,1.0,
481765,48,321,8,2014,6,22,4,12,0,10,1,0,,,,2,,
481766,48,375,8,2014,6,23,16,1,0,1,1,0,,,,1,1.0,
481767,48,439,8,2014,6,13,12,12,0,10,1,0,11.0,28.0,,5,,
481768,48,493,8,2014,6,12,5,12,0,1,1,0,7.0,64.0,,3,2.0,
481769,48,55,8,2014,7,11,2,1,0,1,2,0,16.0,22.0,,12,,
481770,48,61,8,2014,7,3,14,8,0,1,1,0,,,,2,,
481771,48,71,8,2014,7,22,16,38,0,1,1,1,,,,1,1.0,
481772,48,113,8,2014,7,1,13,39,0,1,1,0,,,,1,1.0,1.0
481773,48,121,8,2014,7,18,13,12,0,1,1,1,,,,2,,1.0
481774,48,201,8,2014,7,4,6,8,0,1,1,0,7.0,,,2,,1.0
481775,48,201,8,2014,7,3,16,12,0,1,1,2,7.0,29.0,,3,1.0,2.0
481776,48,213,8,2014,7,1,4,42,0,1,1,1,,,,1,1.0,
481777,48,291,8,2014,7,4,6,5,0,1,1,1,,,,1,1.0,
481778,48,303,8,2014,7,14,16,8,0,1,1,0,4.0,16.0,,4,1.0,1.0
481779,48,411,8,2014,7,20,4,8,0,1,1,0,,,,2,,
481780,48,439,8,2014,7,13,16,12,0,1,1,0,,,,2,1.0,
481781,48,439,8,2014,7,3,16,33,0,1,1,0,5.0,38.0,,1,,
481782,48,449,8,2014,7,0,16,53,0,1,1,1,,,,1,1.0,
